,Date,Agar Malwa,Alirajpur,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Khandwa,Khargone,Maihar,Mandla,Mandsaur,Mauganj,Morena,Narsinghpur,Neemuch,Niwari,Pandhurna,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Singrauli,Tikamgarh,Ujjain,Umaria,Vidisha,SUM_PRECTOTCORR
41,1985-06-30,46.55,12.18,109.17,54.48,132.07,24.24,174.51,43.9,124.24,50.07,86.47999999999999,167.46,120.75,51.78,46.22,15.81,103.99,54.48,54.87,90.88,146.1,19.09,165.6,15.76,143.22,80.59,26.92,103.23,138.7,24.28,79.86,44.01,158.1,20.75,51.11,162.18,116.33,127.67,71.24000000000001,19.94,46.95,92.78,70.57,103.79,169.72,108.66,98.33,28.73,53.66,79.86,74.51,52.43,20.06,108.66,124.24,4511.76
42,1985-07-31,119.29,224.19,353.03,156.56,324.46,197.75,188.61,281.16,132.53,217.97,236.95,180.25,266.67,278.95,164.11,201.17,360.99,156.56,289.24,172.12,142.79,197.01,349.87,195.67,327.65,208.73,198.77,247.48,354.13,134.94,215.92,255.78,283.43,139.43,246.12,163.49,270.0,205.34,105.75,173.74,160.19,186.89,201.48,134.94,327.38,314.7,111.21,168.63,255.54,215.92,244.22,213.14,187.86,314.7,132.53,12087.93
43,1985-08-31,312.91,134.11,337.14,495.51,372.37,111.39,364.06,256.43,546.15,125.56,257.56,367.53,454.12,294.38,252.02,135.37,341.05,495.51,302.81,344.23,541.18,147.11,474.39,159.59,382.13,258.84,121.5,250.21,406.74,247.6,212.79,293.29,489.41,227.38,339.5,262.18,314.52,533.61,439.8,186.45,170.41,518.38,202.62,407.68,451.03,314.16,432.37,336.68,337.78,212.79,236.68,414.74,174.57,314.16,546.15,17658.63
44,1985-09-30,148.65,48.0,225.9,202.78,250.02,48.79,161.64,83.49,232.44,49.62,180.38,162.41,202.4,87.03,123.56,61.9,231.3,202.78,87.25,161.1,234.27,71.27,229.58,73.95,202.72,114.82,56.07,176.07,250.79,114.54,184.2,82.74,218.03,103.89,117.77,103.18,177.05,228.0,190.99,87.38,212.63,218.96,185.92,186.21,234.93,204.31,193.48,121.19,112.9,184.2,190.13,165.62,84.39,204.31,232.44,8700.37
45,1985-10-31,154.73,173.05,75.32,159.45,117.38,134.25,184.46,168.7,140.78,100.58,137.19,180.37,123.49,173.79,169.18,170.85,75.62,159.45,181.53,140.65,137.8,168.25,94.67,195.39,85.15,133.95,133.07,106.08,95.58,125.57,99.07,157.14,117.03,124.99,170.4,189.51,117.58,135.0,151.76,194.36,103.1,145.05,94.6,142.21,117.58,82.21000000000001,146.37,134.71,176.78,99.07,86.64,163.07,190.67,82.21000000000001,140.78,7558.22
46,1985-11-30,0.0,0.02,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001
47,1985-12-31,1.01,0.12,0.2,0.25,0.82,0.02,2.11,2.83,0.26,0.25,0.5,1.96,0.49,1.44,0.24,0.12,0.18,0.25,1.35,0.36,0.46,0.12,0.9400000000000001,0.33,0.46,0.63,0.04,0.28,0.66,1.93,0.17,1.83,1.02,1.93,0.79,2.63,0.42,0.52,0.48,0.6900000000000001,0.21,0.28,0.2,0.23,1.23,0.22,0.29,2.14,0.73,0.17,0.25,0.43,0.31,0.22,0.26,38.26
48,1986-01-31,3.97,0.6,13.34,6.57,19.35,0.46,9.37,13.62,5.21,0.8400000000000001,12.49,9.28,7.1,12.98,2.06,0.74,13.89,6.57,13.45,3.08,5.15,0.87,8.25,1.22,9.38,2.8,0.59,12.76,14.59,3.77,13.08,11.52,7.07,3.38,10.99,11.93,11.23,5.82,4.86,1.93,11.42,6.13,12.49,3.42,12.12,11.95,4.06,6.760000000000001,11.46,13.08,12.02,8.8,1.38,11.95,5.21,428.41
49,1986-02-28,42.49,6.07,74.65,46.64,70.3,5.31,60.12,15.28,62.86000000000001,11.21,32.28,55.0,81.94,17.12,18.2,7.279999999999999,74.06,46.64,16.47,25.42,59.02,8.19,119.73,12.16,87.08,20.93,6.57,40.51,88.75999999999999,47.72000000000001,40.32,19.32,110.6,43.79,23.75,42.6,48.51,85.19,46.95,21.01,37.42,68.02000000000001,42.78,33.92,106.37,68.52,42.2,38.47,22.29,40.32,52.01,35.41,13.06,68.52,62.86000000000001,2474.22
50,1986-03-31,2.59,0.55,26.4,7.03,21.34,0.28,8.78,1.28,8.29,0.4,5.89,7.76,18.78,2.01,1.45,0.42,26.45,7.03,1.89,2.8,7.92,0.46,31.92,0.67,25.4,1.86,0.32,7.94,27.6,1.6,6.42,2.13,24.63,1.34,3.83,4.12,11.65,14.96,4.47,1.02,2.5,11.97,6.800000000000001,3.65,27.84,21.8,4.18,2.79,3.88,6.42,13.16,6.56,0.73,21.8,8.29,474.05
51,1986-04-30,0.0,0.0,20.08,0.0,20.95,0.0,0.07,0.18,0.0,0.0,0.79,0.11,0.12,0.05,0.0,0.0,21.18,0.0,0.02,0.0,0.0,0.0,2.42,0.0,4.88,0.0,0.0,1.76,15.79,0.0,3.83,0.05,0.38,0.0,0.03,0.11,0.44,0.02,0.0,0.0,4.67,0.02,4.180000000000001,0.0,4.86,11.42,0.0,0.0,0.03,3.83,8.99,0.03,0.0,11.42,0.0,142.71
52,1986-05-31,17.67,6.649999999999999,22.82,14.74,22.36,4.5,19.19,7.71,11.79,4.26,10.06,18.66,13.58,5.08,8.43,6.09,23.48,14.74,4.28,8.82,12.04,5.98,17.43,8.49,19.32,8.639999999999999,4.64,13.12,21.12,21.62,14.78,8.1,16.06,21.43,7.37,20.04,12.45,12.68,15.79,12.86,14.94,13.12,15.62,9.97,19.15,24.35,12.15,19.0,6.26,14.78,22.14,11.1,8.13,24.35,11.79,745.72
53,1986-06-30,56.36,140.49,193.13,52.46,295.73,99.21,191.41,131.88,67.72,91.98,90.93,179.1,117.49,143.48,90.0,105.32,195.98,52.46,150.89,91.43,85.35,100.48,178.69,107.66,159.65,99.86,95.33,90.83,234.27,52.86,82.28,123.73,149.22,58.11,124.72,193.32,109.17,97.28999999999999,46.65,99.25,58.25,74.97,81.13,78.85,214.24,162.95,63.16,58.46,133.44,82.28,123.66,93.19,102.1,162.95,67.72,6383.52
54,1986-07-31,537.1800000000001,228.08,309.14,536.77,287.23,212.13,401.41,196.17,782.52,270.93,289.8,436.69,443.76,225.08,484.79,274.33,306.99,536.77,226.21,605.86,807.74,309.85,344.74,325.43,315.64,487.27,244.9,268.05,321.39,468.8,238.98,234.04,449.45,441.02,275.09,279.45,308.61,658.73,621.68,370.58,215.85,618.39,222.13,677.69,326.27,290.34,677.0699999999999,370.53,269.35,238.98,229.7,373.22,362.53,290.34,782.52,21308.19
55,1986-08-31,196.26,133.08,233.85,176.05,326.91,126.03,250.81,121.99,179.03,139.55,169.13,238.8,259.89,129.81,161.97,140.33,235.98,176.05,131.78,167.07,190.05,145.67,342.7,156.71,272.78,170.19,132.13,193.05,310.3,227.04,166.45,132.24,306.28,222.99,143.13,214.81,220.61,233.94,173.37,176.49,138.51,207.23,161.3,160.27,347.02,216.64,160.35,177.89,141.98,166.45,175.13,167.31,159.96,216.64,179.03,10601.01
56,1986-09-30,53.34,45.26,134.93,37.09,157.76,53.42,148.16,61.04,131.63,67.07,59.27,146.22,115.49,71.45,100.17,60.12,132.03,37.09,76.96000000000001,137.35,163.7,68.97,171.44,60.64,131.51,112.85,61.48,62.58,164.69,17.49,59.28,57.15,166.12,14.42,59.35,114.79,79.96000000000001,137.77,65.11,50.81,63.2,91.39,64.2,140.32,175.51,109.08,113.94,18.28,66.27,59.28,79.53999999999999,45.12,70.09,109.08,131.63,4982.889999999999
57,1986-10-31,8.61,9.99,19.22,6.56,15.19,11.47,8.79,5.66,11.78,12.16,7.17,9.4,5.24,6.04,16.26,12.97,20.76,6.56,6.05,15.18,12.84,14.59,5.359999999999999,12.88,9.19,13.92,12.85,7.6,13.75,4.52,10.07,5.83,5.86,4.359999999999999,5.62,7.859999999999999,5.66,8.71,9.290000000000001,10.53,10.28,7.84,10.6,14.88,7.45,17.17,12.83,5.37,5.81,10.07,18.31,5.34,14.49,17.17,11.78,565.7400000000001
58,1986-11-30,0.09,0.47,34.34,0.01,31.58,1.17,5.78,0.06,0.35,2.09,2.28,5.600000000000001,1.05,0.06,0.1,0.4,35.43,0.01,0.01,1.0,1.02,0.36,7.82,0.08,16.54,1.96,1.08,9.85,26.66,0.16,15.43,0.03,3.07,0.15,0.05,7.25,3.66,0.7100000000000001,0.05,0.06,10.3,0.22,15.92,0.35,12.41,29.29,0.08,0.09,0.01,15.43,25.45,0.05,0.07,29.29,0.35,357.1799999999999
59,1986-12-31,0.26,6.279999999999999,36.44,1.77,30.22,6.43,22.21,2.34,4.41,8.63,17.21,20.57,15.44,1.77,0.8200000000000001,4.58,36.82,1.77,2.3,4.16,6.890000000000001,3.66,32.64,3.84,32.73,7.100000000000001,5.92,25.76,34.62,1.15,31.49,0.38,24.28,1.92,2.1,22.51,18.73,11.25,0.39,3.63,37.72,6.84,32.97,1.95,33.08000000000001,34.99,0.78,0.08,2.72,31.49,34.7,3.1,2.67,34.99,4.41,757.91
60,1987-01-31,11.8,3.03,17.27,16.1,18.55,4.04,38.47,27.17,27.52,11.79,20.39,37.93000000000001,19.44,24.6,11.53,4.12,17.59,16.1,25.37,22.78,31.93,5.46,19.13,4.66,17.33,22.18,5.68,20.05,18.42,7.96,21.83,22.43,24.81,6.960000000000001,20.94,39.17,19.3,25.43,17.03,5.63,24.33,20.81,22.25,23.31,23.12,18.39,21.57,13.48,21.86,21.83,19.89,17.92,5.859999999999999,18.39,27.52,1032.45
61,1987-02-28,10.05,9.889999999999999,20.41,16.91,15.1,7.74,15.08,14.56,22.83,8.56,18.28,14.79,27.09,17.3,10.48,8.58,19.81,16.91,17.39,14.93,22.64,8.35,30.05,9.27,27.09,12.29,7.81,21.25,21.33,6.53,17.34,16.46,27.88,6.74,17.05,9.29,23.93,25.5,15.14,9.5,11.06,22.66,15.84,17.29,24.49,20.45,17.44,11.52,17.29,17.34,15.81,17.27,8.89,20.45,22.83,902.7600000000001
62,1987-03-31,2.62,4.01,11.98,1.59,16.01,3.77,11.24,4.27,2.93,3.71,5.38,10.88,2.86,4.64,3.96,4.18,12.41,1.59,4.859999999999999,4.46,4.19,4.27,6.05,4.279999999999999,7.01,5.02,3.89,7.15,12.36,2.21,8.940000000000001,3.97,5.41,2.41,3.81,13.29,4.8,3.29,2.06,4.01,9.080000000000002,2.23,8.86,3.69,9.9,10.09,2.89,1.77,4.100000000000001,8.940000000000001,9.51,2.69,4.26,10.09,2.93,316.8
63,1987-04-30,0.0,0.01,0.25,0.0,0.19,0.06,0.09,0.04,0.0,0.07,0.32,0.09,0.01,0.03,0.0,0.01,0.27,0.0,0.02,0.0,0.0,0.01,0.03,0.0,0.08,0.01,0.05,0.21,0.18,0.0,0.32,0.0,0.01,0.0,0.02,0.12,0.12,0.0,0.0,0.0,0.93,0.0,0.43,0.0,0.06,0.22,0.0,0.0,0.02,0.32,0.79,0.01,0.0,0.22,0.0,5.62
64,1987-05-31,60.58000000000001,147.74,52.76,14.21,31.12,165.09,26.07,130.3,11.35,114.05,46.2,26.71,29.34,144.66,174.45,196.63,53.76,14.21,152.68,96.91000000000001,19.37,210.19,37.75,193.94,43.39,91.62,177.42,34.56,41.56,33.95999999999999,34.37,125.43,29.6,37.13,106.64,24.55,38.83,17.76,23.23,151.67,23.87,14.81,33.76,76.06,35.76,51.28,46.93,40.01,118.67,34.37,43.64,53.57,203.93,51.28,11.35,4001.08
65,1987-06-30,84.09,74.02,120.4,47.04,96.98,87.08999999999999,122.19,9.07,100.66,123.38,10.23,123.45,48.09,10.58,111.02,92.58,126.21,47.04,10.3,122.65,115.23,101.37,56.78,95.22,63.31,134.65,98.3,16.53,97.37,76.33,19.43,13.32,67.71000000000001,74.81,13.89,125.53,20.97,84.14,76.49,91.62,4.83,68.79,19.58,113.09,73.59,98.08,99.07,34.32,13.24,19.43,64.92,23.72,102.0,98.08,100.66,3943.469999999999
66,1987-07-31,88.92,87.64,284.77,94.97,327.06,101.99,252.98,161.55,176.32,140.92,138.08,246.59,201.45,172.62,131.72,101.4,284.65,94.97,183.2,177.4,210.1,110.72,282.39,99.59,247.4,181.13,111.96,130.02,318.55,60.49,100.01,147.85,252.78,58.94,152.26,229.15,170.08,204.37,102.76,90.39,69.26,154.18,97.51,168.36,299.69,226.26,144.3,73.27,163.1,100.01,149.37,126.09,108.03,226.26,176.32,8992.150000000001
67,1987-08-31,320.94,272.82,242.61,384.66,260.58,267.24,392.33,84.80000000000001,508.6,301.74,197.63,399.63,415.46,108.41,390.6,304.28,244.04,384.66,108.69,455.57,535.94,326.2,439.27,318.01,333.23,413.85,291.27,223.09,315.65,205.83,197.92,120.12,472.89,193.93,169.16,307.84,269.87,506.9,397.06,298.92,161.63,458.53,193.47,463.35,406.09,250.23,440.56,198.19,161.14,197.92,214.76,274.47,337.22,250.23,508.6,16898.63
68,1987-09-30,56.27,9.19,205.94,106.97,159.48,10.82,75.78,63.75,91.08,22.19,287.26,69.26,216.69,68.94,32.04,12.18,202.8,106.97,69.42,46.2,84.81,14.63,241.91,15.91,284.94,38.97,13.33,368.56,196.25,41.81,358.7,63.33,191.24,36.44,87.23,43.12,324.04,139.73,80.31,23.06,315.0,131.06,339.7,54.85,202.8,259.24,65.74,65.74,85.27,358.7,288.0,114.18,18.91,259.24,91.08,7211.059999999999
69,1987-10-31,86.34,42.3,88.34,108.95,91.87,54.74,81.53,42.22,97.85000000000001,75.64999999999999,74.23,80.54,86.77,63.11,77.52,53.56,88.11,108.95,65.78999999999999,77.86,89.3,59.88,78.15,58.08,84.52000000000001,77.13,60.63,79.49,86.81,63.55,86.28,58.95,80.72,56.59,81.2,71.47,75.03999999999999,94.24,99.23,62.88,88.63,102.51,87.17999999999999,82.6,81.29,92.63,91.12,71.91,82.45,86.28,92.31,96.13,64.75999999999999,92.63,97.85000000000001,4360.65
70,1987-11-30,4.85,10.91,26.65,1.08,39.23,17.22,44.72,0.01,5.23,35.0,2.34,43.34999999999999,6.96,0.08,13.08,14.36,27.45,1.08,0.06,20.69,12.73,16.43,21.63,11.74,17.27,32.88,20.59,5.37,31.89,3.22,6.99,0.01,19.91,3.36,0.4,54.76,4.93,8.92,2.6,8.959999999999999,3.12,3.88,7.69,10.92,31.8,21.11,5.16,0.09,0.46,6.99,17.22,1.08,12.89,21.11,5.23,747.6899999999999
71,1987-12-31,18.36,6.39,3.12,12.07,9.219999999999999,4.42,11.85,1.96,16.77,5.45,5.390000000000001,12.06,8.629999999999999,3.38,9.840000000000002,5.600000000000001,3.05,12.07,2.73,11.47,16.4,5.41,6.069999999999999,8.68,3.98,9.09,4.390000000000001,5.33,6.17,21.45,5.430000000000001,5.319999999999999,9.57,21.06,5.720000000000001,10.48,5.609999999999999,13.5,17.01,13.11,6.5,12.68,5.31,14.44,7.68,3.13,16.64,14.21,4.930000000000001,5.430000000000001,4.02,8.1,8.41,3.13,16.77,488.9899999999999
72,1988-01-31,6.34,0.51,7.199999999999999,7.12,4.18,0.2,3.13,5.61,6.9,0.46,4.67,3.09,6.81,6.84,2.56,0.5800000000000001,7.32,7.12,6.860000000000001,3.12,6.04,0.7,7.19,1.46,6.719999999999999,1.87,0.3,4.600000000000001,6.2,7.58,6.06,6.779999999999999,6.819999999999999,7.16,7.05,1.49,4.81,7.03,6.789999999999999,2.99,7.739999999999999,7.15,6.76,4.55,6.04,7.11,5.819999999999999,7.39,6.96,6.06,7.100000000000001,6.99,1.61,7.11,6.9,285.5500000000001
73,1988-02-29,0.0,0.0,11.74,0.03,13.57,0.0,0.35,1.73,0.05,0.0,4.909999999999999,0.42,0.79,1.22,0.0,0.0,12.54,0.03,1.54,0.0,0.05,0.0,3.43,0.0,5.53,0.0,0.0,4.53,10.47,0.0,5.26,0.4,1.09,0.0,0.8400000000000001,0.4,3.28,0.17,0.0,0.0,4.71,0.17,5.42,0.0,5.33,9.63,0.0,0.06,1.15,5.26,9.56,0.43,0.0,9.63,0.05,135.77
74,1988-03-31,1.07,0.08,21.39,2.47,14.13,0.02,3.81,13.91,1.02,0.2,8.2,3.67,5.01,9.5,0.3,0.08,21.78,2.47,9.75,0.62,1.0,0.09,10.39,0.24,16.04,0.8400000000000001,0.04,12.23,16.16,1.63,14.41,8.89,5.23,1.54,6.94,4.46,8.83,2.12,1.02,0.53,12.01,2.38,15.01,0.48,10.51,20.56,0.62,4.11,7.34,14.41,19.88,4.94,0.23,20.56,1.02,366.17
75,1988-04-30,3.97,8.32,11.79,1.47,10.85,8.53,15.47,6.11,2.26,5.31,6.62,14.44,2.03,6.149999999999999,7.61,9.879999999999999,12.48,1.47,6.31,4.95,3.38,9.620000000000001,3.47,10.0,5.51,5.380000000000001,8.33,6.05,9.23,3.49,7.210000000000001,5.22,3.88,3.92,4.77,18.12,4.45,2.4,2.13,8.73,7.0,1.7,6.98,4.22,7.6,10.29,3.17,2.72,5.109999999999999,7.210000000000001,10.61,2.9,9.71,10.29,2.26,363.08
76,1988-05-31,5.63,2.87,8.64,8.89,5.58,4.44,7.94,9.63,12.0,16.71,3.75,8.78,6.88,9.87,5.399999999999999,2.04,9.459999999999999,8.89,10.17,12.14,12.89,2.91,5.859999999999999,1.53,5.62,15.8,5.98,2.95,6.67,2.32,3.41,9.379999999999999,7.03,1.77,9.22,8.46,3.89,9.77,9.06,1.79,3.04,9.35,3.55,10.99,5.3,7.67,10.46,5.89,9.58,3.41,7.17,8.6,2.09,7.67,12.0,392.79
77,1988-06-30,109.42,103.61,262.39,102.04,200.26,115.47,168.37,59.37,141.43,158.65,117.32,167.43,146.5,69.41999999999999,147.34,125.51,267.46,102.04,71.21,161.43,156.77,136.32,191.01,127.33,218.07,176.77,129.76,154.65,229.1,84.84,156.67,65.66,159.63,81.67999999999999,78.3,162.03,144.67,148.1,112.28,117.08,118.65,129.36,150.71,148.45,187.62,244.65,132.32,70.44,78.53,156.67,200.85,91.97,135.97,244.65,141.43,7859.660000000001
78,1988-07-31,300.2,330.24,275.02,274.9,182.95,258.44,297.04,247.67,468.96,265.93,206.36,320.64,228.25,211.75,322.61,271.14,284.17,274.9,215.26,417.31,506.84,268.67,174.18,276.72,200.52,382.78,253.43,183.54,218.36,259.81,205.2,203.83,245.08,257.79,199.56,250.62,177.38,378.63,342.21,277.91,211.15,336.78,208.11,434.76,181.87,260.34,410.52,209.7,202.96,205.2,246.07,213.99,277.85,260.34,468.96,15045.4
79,1988-08-31,215.34,241.18,242.49,161.16,258.36,232.56,313.81,217.32,266.44,252.27,239.18,313.19,261.76,197.02,304.36,267.86,245.28,161.16,202.28,320.59,310.81,285.36,301.65,277.22,276.11,319.22,252.63,254.07,273.88,178.74,228.75,185.22,299.17,179.27,180.77,276.76,264.84,279.5,200.03,256.61,194.85,225.92,217.96,296.99,302.9,242.65,254.83,155.54,186.52,228.75,226.17,171.91,290.38,242.65,266.44,13498.68
80,1988-09-30,129.57,152.49,110.38,78.94,136.01,176.34,216.46,37.05,89.58,255.78,42.88,209.29,71.45,50.12,150.01,160.34,114.15,78.94,51.08,161.12,110.07,165.44,94.28,155.92,79.1,228.43,184.82,39.78,118.45,139.44,38.74,52.52,104.4,138.8,60.23,233.05,49.87,88.85,96.92,151.98,23.47,81.13,38.53,119.75,127.3,95.55,102.24,86.94,59.18,38.74,74.11,69.99,158.6,95.55,89.58,6063.73
81,1988-10-31,32.8,54.59,10.58,12.6,11.17,66.14,41.38,12.06,18.53,97.59,14.7,42.78,15.21,14.57,72.43,71.22,10.51,12.6,15.36,66.0,28.26,79.75,15.78,68.51,14.36,89.14,76.85000000000001,14.86,11.82,21.32,15.27,12.71,17.71,21.05,14.29,49.46,14.99,16.82,21.19,55.11999999999999,16.63,14.23,15.67,46.34,15.29,12.63,31.37,10.34,15.03,15.27,14.54,13.3,74.83999999999999,12.63,18.53,1678.72
82,1988-11-30,1.06,1.28,0.1,1.03,1.89,4.07,8.64,0.0,3.5,10.89,0.08,8.639999999999999,0.92,0.03,2.06,1.8,0.13,1.03,0.02,6.06,5.1,2.27,1.04,0.6399999999999999,0.12,9.31,4.96,0.02,1.06,0.31,0.0,0.03,2.5,0.2,0.14,10.4,0.16,2.73,1.81,0.37,0.0,1.8,0.0,4.04,2.2,0.03,2.87,0.08,0.15,0.0,0.0,0.41,0.91,0.03,3.5,112.42
83,1988-12-31,0.0,0.07,0.49,0.12,0.56,0.29,1.04,1.57,0.26,1.44,5.55,1.0,1.12,1.2,0.13,0.13,0.4,0.12,1.5,0.63,0.44,0.21,1.35,0.04,1.41,1.27,0.47,4.489999999999999,0.75,0.02,4.71,0.37,1.12,0.02,0.86,1.17,3.27,0.64,0.02,0.0,7.73,0.45,4.44,0.23,1.09,0.8200000000000001,0.06999999999999999,0.11,1.15,4.71,2.12,0.52,0.06,0.8200000000000001,0.26,64.83
84,1989-01-31,4.67,1.05,0.59,5.63,0.26,0.5,0.21,12.35,1.81,0.1,9.290000000000001,0.19,3.61,12.99,1.12,0.83,0.52,5.63,13.28,0.33,0.77,0.69,0.91,1.53,1.49,0.14,0.38,4.88,0.46,7.59,3.58,12.46,0.99,7.52,11.19,0.06999999999999999,6.12,2.0,3.93,2.8,4.54,3.64,3.25,0.8400000000000001,0.5700000000000001,1.11,2.02,10.95,11.46,3.58,1.7,8.32,1.38,1.11,1.81,200.74
85,1989-02-28,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.83,0.0,0.0,2.11,0.0,0.1,0.5800000000000001,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.98,0.0,0.02,0.66,0.14,0.0,0.02,0.38,0.0,1.0,0.0,0.0,0.0,1.17,0.01,0.54,0.0,0.0,0.04,0.0,0.01,0.52,0.66,0.1,0.16,0.0,0.04,0.0,10.92
86,1989-03-31,19.28,12.72,11.45,14.55,19.17,19.73,50.89,5.06,38.6,37.6,9.99,50.84,17.55,3.2,26.31,16.59,10.79,14.55,3.25,40.04,44.41999999999999,19.59,16.79,15.06,12.26,43.08,23.33,11.92,16.22,10.05,10.64,2.97,26.51,8.71,4.41,55.57,12.32,31.33,24.61,13.98,8.42,23.76,9.79,39.13,22.77,10.38,34.88,3.63,4.77,10.64,8.61,8.01,17.76,10.38,38.6,1077.46
87,1989-04-30,0.24,1.41,0.09,0.0,0.15,3.76,0.44,0.0,0.02,3.96,0.28,0.41,0.01,0.0,0.64,1.52,0.12,0.0,0.0,0.46,0.07,1.32,0.04,0.8099999999999999,0.12,0.77,3.15,0.46,0.08,0.14,0.68,0.0,0.08,0.15,0.01,0.52,0.19,0.02,0.09,0.57,0.74,0.0,0.69,0.27,0.16,0.3,0.17,0.0,0.0,0.68,0.62,0.01,0.78,0.3,0.02,27.52
88,1989-05-31,2.43,3.96,2.44,3.03,3.93,4.199999999999999,3.03,1.86,2.3,4.529999999999999,1.17,3.18,1.31,2.64,6.27,4.899999999999999,2.77,3.03,2.74,5.3,3.04,5.550000000000001,0.92,5.52,0.85,5.05,4.85,0.47,2.58,1.71,0.59,2.51,1.38,1.87,3.02,3.1,0.9700000000000001,1.61,2.32,5.21,0.41,2.12,0.83,4.42,1.64,2.04,2.85,2.23,3.06,0.59,4.91,3.129999999999999,5.99,2.04,2.3,156.7
89,1989-06-30,89.55,138.1,271.42,80.78999999999999,305.83,142.99,165.69,42.22,117.55,162.73,84.00999999999999,163.75,101.23,54.77,160.32,153.66,269.74,80.78999999999999,55.95,157.75,134.27,162.82,175.16,151.37,181.27,169.94,152.82,99.22,277.83,50.85,103.58,50.8,134.75,50.5,61.93,162.8,93.15,114.41,92.7,127.24,84.77,99.41,100.22,141.47,205.64,204.18,119.32,50.95,61.84999999999999,103.58,138.39,71.17,158.73,204.18,117.55,7207.66
90,1989-07-31,129.11,137.76,178.49,125.0,246.9,116.58,208.14,89.33,215.27,114.48,133.3,205.95,164.55,87.72,104.89,95.74,180.52,125.0,89.15,157.56,231.36,86.08,197.47,94.92,176.57,133.84,104.29,185.36,214.88,127.49,223.39,85.19,208.75,126.58,87.38,175.93,142.87,211.75,150.48,106.01,228.26,175.16,227.12,174.57,223.4,185.2,173.1,96.18,88.42,223.39,215.57,98.18,88.0,185.2,215.27,8573.05
91,1989-08-31,288.82,176.08,313.57,273.03,313.66,142.97,232.58,182.59,350.09,181.41,161.48,243.87,247.24,213.87,214.62,161.12,318.72,273.03,221.07,279.64,358.77,165.36,232.98,184.19,245.88,259.59,152.17,159.0,301.94,329.82,154.23,212.01,250.09,324.75,220.7,189.33,181.95,319.32,296.98,222.55,109.03,306.32,149.46,294.13,246.82,282.25,300.29,264.39,225.46,154.23,220.09,234.98,185.05,282.25,350.09,13155.91
92,1989-09-30,96.93,109.54,125.69,101.75,137.27,127.05,113.61,105.55,156.4,114.14,99.17,119.53,85.56,107.33,169.4,141.42,128.47,101.75,112.51,167.65,171.25,153.9,60.59,142.08,84.62,136.32,136.55,93.77,111.58,40.54,109.01,91.21,84.45,37.13,101.42,90.31,82.39,129.42,113.73,118.6,101.78,118.3,109.55,170.51,79.59,120.3,149.38,51.74,106.32,109.01,125.68,97.89,154.06,120.3,156.4,6280.400000000001
93,1989-10-31,0.0,1.22,2.67,0.0,2.87,3.85,3.97,0.8500000000000001,0.25,6.249999999999999,2.73,3.77,0.37,0.54,0.17,1.32,3.31,0.0,0.64,1.05,0.74,1.24,1.0,0.24,1.45,2.41,3.69,2.72,2.0,0.0,3.61,0.18,1.11,0.0,0.33,5.470000000000001,1.72,0.45,0.01,0.01,4.98,0.12,4.0,0.31,1.97,3.3,0.06,0.01,0.45,3.61,6.52,0.18,0.2,3.3,0.25,93.46999999999998
94,1989-11-30,0.0,0.03,1.84,0.08,0.6799999999999999,0.11,0.0,0.75,0.01,0.15,1.18,0.01,0.27,0.58,0.0,0.04,1.69,0.08,0.6699999999999999,0.01,0.0,0.03,0.44,0.01,1.44,0.02,0.1,1.98,1.1,0.0,2.62,0.42,0.09,0.0,0.41,0.01,1.06,0.02,0.0,0.0,2.69,0.07,2.64,0.0,0.43,1.91,0.0,0.13,0.47,2.62,2.61,0.25,0.0,1.91,0.01,33.67
95,1989-12-31,3.23,2.23,31.75,5.95,36.8,3.87,57.59,1.78,16.11,13.46,23.44,55.28,20.69,2.68,6.48,3.17,31.92,5.95,3.15,18.19,23.3,4.31,30.55,2.58,31.15,23.22,5.59,32.82,33.95,1.06,34.1,1.18,31.32,0.9199999999999999,4.2,64.65,26.7,21.39,6.279999999999999,2.09,29.92,13.8,33.06,13.66,39.43000000000001,32.87,9.95,0.63,5.21,34.1,31.83,6.57,3.34,32.87,16.11,1028.43
